dead	Σ(๑+⌓ o｡)シ
dead	へ（>_<へ)
dead	(｡´✚ฺω✚ฺ｀｡)
dead	(｡≍ฺ‿ฺ≍ฺ)
dead	╭( ✖_✖ )╮
animal stare	• º–π–º •
animal	<(:,..,:)>
fun love	\(-ㅂ-)/ ♥ ♥ ♥
fun music	♪ (｡´＿●`)ﾉ┌iiii┐ヾ(´○＿`*) ♪
happy	( *∀*)y─┛
fun happy	ᕕ( ᐛ )ᕗ
animal love	(°◡°♡).:｡
animal	(๑′ᴗ‵๑)
animal pig stare	(`･ω･´)
animal cat fun	Ɛ:[,,_,,]=~
animal happy	[^._.^]ﾉ彡
animal cat	◎ヽ(^･ω･^=)~
animal	( ;,;)
animal	(⊙ω⊙)
animal	:(¦)
animal stare	ϵ( 'Θ' )϶
animal	(◕(' 人 ') ◕)
table flip	┗[© ♒ ©]┛ ︵ ┻━┻
happy table flip	┻━┻ ︵ ლ(⌒-⌒ლ)
table flip	ʇǝʞɔɐɹq ︵ヽ(`Д´)ﾉ︵ ǝʞup
table flip	(╯°□°)╯︵ ┻━┻
table flip	┬─┬﻿ ノ( ゜-゜ノ)
table flip	(ノ ゜Д゜)ノ ︵ ┻━┻
table flip	(╯°□°)╯︵ ┻━┻ ︵ ╯(°□° ╯)
table flip	┬─┬﻿ ︵ /(.□. \）
table flip	‎(ﾉಥ益ಥ）ﾉ﻿ ┻━┻
table flip	(ノ^_^)ノ┻━┻ ┬─┬ ノ( ^_^ノ)
table flip	(╯°Д°）╯︵ /(.□ . \)
cry table flip	(╯'□')╯︵ ┻━┻
table flip	(ﾉಥДಥ)ﾉ︵┻━┻･/
table flip	(/ .□.)\ ︵╰(゜Д゜)╯︵ /(.□. \)
table flip	(._.) ~ ︵ ┻━┻
happy love	(｡´ ‿｀♡)
love	♥‿♥
happy	｡◕ ‿ ◕｡
fun	๏◡๏
fun music	\m/...(>.<)…\m/
fun	（　＾）／占~~~~~
fun	(／_^)／ 　　　　●　＼(^_＼)
fun	(／o^)/ °⊥ ＼(^o＼)
fun happy	ヽ｀、ヽ｀ヽ(*￣o￣*)♩♫♪ヽ｀、ヽ｀
fun	（*＾＾）/~~~~◎
fun	(*・_・)ノ⌒*`*`*
fun happy	◉‿◉
fun happy whatever	¯\_◉‿◉_/¯
fun wave	|ʘ‿ʘ)╯
fun	(~^.^)~
angry	(Ò囗Óױ)
angry	￢o(￣-￣ﾒ)
dead	―(T_T)→
confused love stare	（〃・・〃）
whatever stare	¯\_ಠ_ಠ_/¯
stare	(  ⚆ _ ⚆ )
love	(´ ▽｀).。ｏ♥♡
love	(*⸰‿-) (☉_☉) (-‿◦☀)
love	ノ(ジ)ー'
love	--,--`--,{@
cry sad	(╥﹏╥)
think	♒((⇀‸↼))♒
happy love	('∀'●)♡
happy	(^_^ '')
sad	d( - ‸ - )b
music sad	◔̯︵◔
sad	(っ- ‸ -)っ
sad	(っ- ‸ - ς)
sad	● ﹏☉
sad	(◞‸◟；)
love sad	(;´༎ຶД༎ຶ`)
sad	₍₍ ᕕ(´◓⌓◔)ᕗ⁾⁾
sad	˓(ᑊᘩᑊ⁎)
sad	(*・)σσσ(*゜Д゜*)
sad	óò
sad	( ＾◡＾)っ✂╰⋃╯
sad	人人人ヾ( ;×o×)〃 人人人
sad	(///.-)
sad	[ ± _ ± ]
cry sad	༼;´༎ຶ ۝ ༎ຶ༽
cry sad	(ʃ˘̩̩ε˘̩ƪ)
sad whatever	┐('～`；)┌
sad	[#´Д`]
sad	(●´⌓`●)
animal	＠ノ"
animal rabbit	(”)(”)
animal	/|\( ;,;)/|\
animal	ʕ⁎̯͡⁎ʔ༄
animal	<コ:彡
animal happy monkey	O(∩_∩)O
animal bear fun	ʕ•̫͡•ʕ*̫͡*ʕ•͓͡•ʔ-̫͡-ʕ•̫͡•ʔ*̫͡*ʔ
animal	3:*)
animal cat	(ू ͒•‧̫•ू⑅ ͒)
animal	⸜(ᶿ᷇ധᶿ᷆)⸝
animal rabbit	(=˘ϖ˘=)
animal cat	(ृʾ́꒳ʿ̀ ृ　)ु
animal bear	ʕ　·ᴥ·ʔ　ʕ·ᴥ·　ʔ
stare	(〠_〠)
love	( ఠ ⚇̭ ఠ )
love	(   ° ᴗ°)~ð  (/❛o❛\)
love	웃❤유
love happy	し(*・∀・)／♡＼(・∀・*) ///
love stare	ೖ(σ̑˽σ̑)ೖ
love	(๑╹ڡ╹)╭ ～ ♡
love	*⁂((✪⥎✪))⁂*
love	(ɔ˘з˘)ɔ
love	(*°∀°)=<3
happy	\|°▿▿▿▿°|/
fun happy wave	(●°u°●)​ 」
happy whatever	╮ (. ❛ ᴗ ❛.) ╭
animal cat	=＾● ⋏ ●＾=
animal cat fun	~=[,,_,,]:3
animal cat happy	(=^ェ^=)
animal stare	(・ω・)
animal stare	(・3・)
animal stare	(・ε・)
animal bear	ʕ •ᴥ•ʔ
animal	人◕ ‿‿ ◕人
animal pig stare	( ́・ω・`)
animal pig	(｀◔ ω ◔´)
animal sea creature	<º))))><
animal	<(-'.'-)>
animal	(V) (°,,,,°) (V)
stare	(◕〝◕)
whatever	¯\_(⌣̯̀⌣́)_/¯
confused	(。♋‸♋｡)
fun happy	| (• ◡•)| (❍ᴥ❍ʋ)
fun happy	└[∵┌]└[ ∵ ]┘[┐∵]┘
fun happy	(^__^)v
fun	（。々°）
fun	（°々。）
crazy fun happy	(◐‿◑)﻿
fun happy	✌(-‿-)✌
fun happy	ლ(o◡oლ)﻿﻿
fun happy	(ﾉ^_^)ﾉ
fun happy	(ノ・∀・)ノ
fun happy	＼(＾O＾)／
fun	(ó ì_í)=óò=(ì_í ò)
fun	ヽ(^o^)ρ┳┻┳°σ(^o^)/
fun	(>'.')>=O____l_*__O=<('.'<)
fun happy	(ˆڡˆ)v
fun music	♪┏(・o･)┛♪┗ ( ･o･) ┓♪
fun	-(ˆ▿ˆ)/ \(ˆ▿ˆ)-
troll	ლ(ಠ益ಠლ)
angry	(ÒДÓױ)
stare happy	(⌯⚈ै〰̇⚈ै)
stare	(• ε •)
stare	┌( ಠ_ಠ)┘
happy	( Ո‿Ո)
confused	( ⧉ ⦣ ⧉ )
whatever	┐(´-｀)┌
whatever	┐( ˘_˘)┌
whatever	¯\_(シ)_/¯
whatever	¯\(º_o)/¯
stare	(⊙＿⊙')
stare	(•̯͡.•̯͡)‎​
bear	•(ㅅ)•
happy	◦°˚\(*❛‿❛)/˚°◦
write happy	ೖ(⑅σ̑ᴗσ̑)ೖ
table flip	(┛^_^)┛彡<ǝlqɐʇ>
